"SP1_MAP","SP1_Post_Mean","SP1_Post_SD","SP2_MAP","SP2_Post_Mean","SP2_Post_SD"
0.43229234652687,0.346672589337853,0.0842590865811841,0.510528535291631,0.587347768735381,0.085132794752478
0.173975889778572,0.248012184622925,0.076951052540582,0.656757866376469,0.58232773998912,0.0725997847964206
0.245662533902847,0.263367855842181,0.0538830496613322,0.728860119589291,0.683020650084417,0.0540048813608948
0.26682480242014,0.266573498888066,0.0592485930018178,0.627926016694909,0.619998164143931,0.081770940190318
0.226668286413726,0.326783256585271,0.079686069129542,0.520794586731295,0.621625702306598,0.0817772349898176
0.199212215820158,0.248572352570915,0.0692006962985722,0.63254713892349,0.626606336082261,0.0692524022307252
0.372220932276574,0.242471642300468,0.111807441133192,0.717724906178243,0.700875576749664,0.0481417675557018
0.324297371109166,0.287565763624205,0.0601207495312224,0.811293975550627,0.750164407942858,0.095765332194906
0.305633305784631,0.30075432576067,0.0614349164357437,0.696543551784849,0.655868757437261,0.0784730393171739
0.213771129190639,0.337696609607685,0.0632907528015692,0.72540135640192,0.675395555160073,0.0722125185502945
0.323182289703812,0.284993247840217,0.0840676605855323,0.70899277247838,0.702000114502227,0.111531167338292
0.219816469974746,0.286956068664982,0.0677131786569041,0.634689465198835,0.614353625996618,0.0918100432165277
0.25031677964497,0.246364912819712,0.040634762920005,0.616222960831012,0.620442119010589,0.074832317989214
0.128989473166808,0.230952051520625,0.0868939462759413,0.72212382982336,0.690750009986148,0.0762899733616107
0.247204519695023,0.253034206978013,0.0711714052126008,0.760471896921502,0.743503387979168,0.0790388865373222
0.17126972578476,0.272092095063071,0.108567814707026,0.653716832888651,0.641531339246178,0.0437840279481605
0.189680709681731,0.248781930530903,0.0713459498056803,0.486611683189612,0.581322659016353,0.0880425161657652
0.214530358586978,0.245865675687173,0.0818532396036138,0.70828394445883,0.649699628810304,0.103674802703829
0.160129115754991,0.187657088043447,0.0783924411980447,0.581280818727252,0.605232591038598,0.0899435883527326
0.0625311078686201,0.154892490877757,0.0934820723347828,0.579491012931746,0.616844593941531,0.0783200867696071
0.215724843694705,0.338791451694839,0.115855890334708,0.711595809797208,0.716255153025632,0.058234087114139
0.261732796220324,0.287329755029998,0.0580716180958753,0.615311039784032,0.617993078189494,0.0920091579638848
0.202411254569206,0.239180977883489,0.0982326694559723,0.622494988919741,0.638988594441773,0.0548055238778607
0.332695990918269,0.308824369457687,0.0614313506489904,0.602224871052586,0.64333521334161,0.0543878321082048
0.29987788503504,0.310654877270128,0.0537956957194067,0.623626727463935,0.631674178871246,0.052292493275161
0.405669638862068,0.353325163930848,0.0797091015211141,0.684939366716026,0.70474835935219,0.0409555771293929
0.288833663771631,0.252713905433448,0.075028715433478,0.591158203857286,0.602898740549492,0.0680543752478173
0.331382359043133,0.343214028543349,0.0768453295762088,0.660180819749033,0.653358653543609,0.0734684348006016
0.20019831001158,0.291264863027041,0.0907238403388759,0.513071580592457,0.568205449498988,0.0804977633989679
0.297532421646554,0.287486873581582,0.0565291918840415,0.691509363485007,0.639039338176727,0.0749917837598561
0.184226975607695,0.282401412452803,0.0730299899482823,0.667309005566865,0.635041163692504,0.092185364105599
0.402074316710935,0.356992187037412,0.082678126803114,0.778237197836152,0.692178006634344,0.0878202127378397
0.182126088833927,0.300359667458223,0.0701340676597653,0.700897226586277,0.684242975541462,0.0770780041896136
0.243458012984614,0.295288189882023,0.0806014773889985,0.688188748897068,0.627560483577678,0.081846248342396
0.299635979134329,0.3008660589955,0.0960279699430472,0.585643373397385,0.649067498508096,0.0635171112732184
0.19232496929543,0.232562906694376,0.0598362945960039,0.449899082640335,0.554715424762768,0.110450479204136
0.371022565340313,0.34154333876067,0.0911341649972587,0.682069266806734,0.688356763943913,0.070760583645337
0.160848230050453,0.272392203107376,0.09522882368655,0.719381334809306,0.693640685688365,0.0904416502204803
0.197469523561708,0.328756093671794,0.0733234897114656,0.748040818714303,0.693122493824915,0.0574669114888143
0.201198484734953,0.2589388473423,0.0601642263734526,0.653980155002883,0.64240229395015,0.058066696757109
0.3114007545658,0.373852082310186,0.0852967916614849,0.594185797868532,0.619614531300727,0.0528981787257615
0.24899427746824,0.291630691777042,0.0645725519213286,0.763057098022228,0.679276859853414,0.096295826088372
0.263868134937891,0.302125791364003,0.0719863480716598,0.677938929562729,0.659268850634105,0.046444901635344
0.216127595882455,0.250440134797786,0.0502470908017091,0.76492073919493,0.643822169172949,0.091553864183939
0.285503225577897,0.298012545100585,0.0511824397012042,0.804817353025646,0.706824260546756,0.0740128375148695
0.454238156445406,0.352021700726726,0.0926096519182603,0.74630508906776,0.66758093958127,0.0735520177965551
0.18758502978754,0.273605753336041,0.100625443030703,0.693710757252781,0.692881505852164,0.0324697544973669
0.348095645125221,0.323341848175232,0.0662624028262293,0.802797070395956,0.722904963433171,0.105780689459645
0.154910418721605,0.276297662378122,0.0962409064757826,0.779997971456362,0.692025324246643,0.0945341433299154
0.426339554643565,0.342176720369534,0.1001649297942,0.62540368569407,0.611782459984436,0.0570562198576077
0.238058200173719,0.294886763623544,0.067399051626934,0.631619821395718,0.654071095927248,0.0474061899444561
0.18006806017461,0.211878207961497,0.0651546027962794,0.702531640404384,0.652883250196288,0.0957869197701886
0.198885625015532,0.28597520467549,0.0959567209554968,0.756972025696965,0.736775222348128,0.0595676308798893
0.281285997761301,0.26754294470683,0.0588805424049029,0.659176304233618,0.640387988597264,0.0733848333879967
0.339758980232864,0.35020251452663,0.049145901171086,0.76768156101965,0.6717407221691,0.0938435941364785
0.209323548964158,0.263635189360114,0.0953863302798903,0.6567855742225,0.691080707095174,0.0527300903140039
0.354567916458854,0.352427877999433,0.0269611452743163,0.69321962241261,0.691185136484258,0.0589381591198127
0.263115831696382,0.328998695272383,0.110231932355758,0.57337840008029,0.616962272136198,0.0679421748460095
0.33227937080491,0.306531119592848,0.0432581722567038,0.684549842333398,0.668064361778208,0.0466963554749052
0.299192970679089,0.294898293841263,0.0525296363668094,0.57954745071414,0.657247442935487,0.0743707479439337
0.256185946761697,0.280651821251155,0.0634162344230606,0.724584141474163,0.692956180077057,0.0553863275972374
0.325084330963793,0.339680754565605,0.0475406761586676,0.67154358699687,0.632847751210679,0.0648185280582094
0.335408987973479,0.336961197644035,0.0836533041275331,0.691702944719133,0.681742476998196,0.0643910563814998
0.204138252043512,0.231819010014807,0.0764519202922451,0.622013900794861,0.642932785166702,0.0486826807621005
0.265259346168175,0.247364909634232,0.0765474972988192,0.569249884174326,0.642476810772709,0.0941311525469907
0.193468987099683,0.325188991673735,0.0951861907042922,0.747713063163581,0.731231926641079,0.0500721143444997
0.273757968102377,0.290314520760696,0.0905064996081805,0.810962048458724,0.754649989657585,0.0798637910177404
0.201245557765214,0.298577590487399,0.0682425982561931,0.689296255456622,0.625693664436118,0.0897622145188997
0.18969405148864,0.218069989619156,0.0913076911074438,0.809601267871815,0.747645122032745,0.077331891816708
0.232778614600741,0.282919593750499,0.0884293527246473,0.812731484469899,0.747921943801174,0.10021707159535
0.187814957114281,0.352282993203601,0.0939742636282885,0.671424535967598,0.666489465243804,0.0531962293252534
0.218665497208016,0.28830256874016,0.0725101289053363,0.70455192359636,0.668113612733238,0.085428617369675
0.190381431168352,0.25526918105302,0.0656840293189142,0.744986453750832,0.670602409803953,0.0951199161600788
0.423586372210314,0.375127867623888,0.0709029645640464,0.591001910950946,0.629486924714716,0.0542977566077069
0.204649697949932,0.278239027113983,0.0761400455298009,0.55241124290686,0.588727538361505,0.0756818183809058
0.344951223201144,0.32432189165445,0.0463769009242284,0.657898385785921,0.640766919191781,0.0754195880413741
0.197639402930783,0.236215453859271,0.0470176720331165,0.718652155078293,0.711897171469656,0.0853069131277345
0.276550936003175,0.288723074338864,0.0533830607972895,0.625747565499255,0.622031843843442,0.068055341936135
0.285826140171135,0.274693614376344,0.0690149217931468,0.596376340079921,0.647671285892765,0.0822372942945508
0.369566084058691,0.341783469731463,0.0507089642652428,0.788308781530862,0.749532992037443,0.0790553513361266
0.410342124344832,0.2953658722737,0.0834821888423317,0.741573972902642,0.688333469062992,0.10288084769517
0.320143335471279,0.302788240352707,0.0974980160955755,0.629863958592785,0.645071765466502,0.0404132466050059
0.185931273086209,0.286565831399932,0.0838298658785164,0.703964199260489,0.694760976363185,0.0215553124089997
0.157217932628712,0.176865188296113,0.0972919212692123,0.659702925794454,0.694298474456429,0.0502452732212602
0.246198067690433,0.265201238234976,0.0694692590814343,0.677765322265001,0.678188809969581,0.0497394982962887
0.348640988697939,0.393617863539313,0.0548581224096175,0.627700201569419,0.614619952213717,0.0822373213210665
0.240579522538327,0.341606501949187,0.123814015950363,0.668828344801641,0.669187116093039,0.0360283869353734
0.246495059360186,0.294678376587783,0.096997099203513,0.674743435798351,0.689427877582049,0.050226990833116
0.308229331580335,0.367384882245093,0.0717299105187164,0.70552091785713,0.656618616273813,0.063039234100406
0.225561160057809,0.226827978803123,0.0608896576019593,0.636407012763943,0.627912416803529,0.0612337974911076
0.335738645811037,0.311717951142294,0.0908427939140132,0.57238830044001,0.63759826786364,0.0775893623832091
0.276440457331263,0.266146875902821,0.060786118930514,0.666331590225586,0.685496842462255,0.0665585031761479
0.255467510948005,0.263035006319308,0.0265732373433779,0.695028731417794,0.682156939644814,0.0626489843458047
0.128694481650431,0.236216988975683,0.104654263617685,0.665974109020058,0.671958459133209,0.0559646157734112
0.286859866898479,0.312101306268502,0.0783061613223559,0.815978690072058,0.69367963320828,0.0622112953591099
0.297280927533579,0.293466727585185,0.0555363125049281,0.578890612525387,0.622963030587605,0.0959909926043615
0.321761663786913,0.323657499639473,0.0417557619952288,0.525517740331039,0.558570534765292,0.0889920017600268
0.2129435555372,0.249017900342867,0.092166544424198,0.688121675331903,0.649084648939976,0.056182003312374
0.403172285426702,0.340554169141813,0.0715010302863182,0.484950374430779,0.617433313445807,0.0974804369926127
0.177805969052388,0.242443522999826,0.0730499148946817,0.705669327140559,0.638493931717945,0.0817415315660986
